project_id,project_type,state,district,land_area_acres,affected_families,villages_affected,legal_disputes,ownership_conflicts,pending_court_cases,documentation_completion_pct,missing_documents,compensation_completion_pct,compensation_pending_cases,average_compensation_delay_days,rehabilitation_completion_pct,resettlement_completion_pct,affected_families_rehabilitated,pending_approvals,approval_delay_days,stakeholder_response_delay_days,current_stage,days_in_current_stage,possession_completion_pct,historical_delay_rate,days_remaining_to_target,previous_stage_delay_days,delay_flag,actual_delay_days
BG-42-001021,Metro,Uttar Pradesh,Kanpur Nagar,71.89,137,4,1,4,0,100.0,0,69.99,25,52,88.12,84.84,109,0,31,142,Possession,47,95.19,0.3652,7,38,0,0
BG-42-001022,Irrigation,Maharashtra,Thane,176.22,419,4,3,6,1,79.47,4,88.75,37,9,75.01,77.25,286,1,51,388,Rehabilitation & Resettlement,63,92.13,0.0805,246,72,0,0
BG-42-001023,Irrigation,Gujarat,Vadodara,48.31,143,5,1,0,4,92.31,0,47.3,57,69,71.24,79.48,100,1,34,104,Possession,34,100.0,0.4422,243,47,0,0
BG-42-001024,Power Transmission,Rajasthan,Kota,140.17,194,4,1,7,2,81.57,5,79.67,35,43,56.82,49.23,98,3,82,236,Compensation,68,100.0,0.1414,137,97,0,0
BG-42-001025,Highway,Maharashtra,Pune,318.2,669,11,2,8,1,83.09,6,23.13,370,98,38.11,40.85,232,3,78,273,Compensation,93,67.5,0.3862,56,90,1,361
BG-42-001026,Industrial Corridor,Uttar Pradesh,Varanasi,106.49,106,5,1,2,3,79.77,3,42.99,41,62,15.58,18.17,16,3,18,94,Objections,103,53.46,0.635,186,48,1,225
BG-42-001027,Highway,Gujarat,Ahmedabad,160.49,103,6,0,3,0,82.4,1,88.78,6,15,96.82,97.65,99,3,43,96,Possession,83,100.0,0.4058,7,47,1,146
BG-42-001028,Power Transmission,Tamil Nadu,Coimbatore,135.3,202,10,2,4,3,91.37,4,5.28,123,102,0.0,5.01,0,1,15,105,Objections,128,9.39,0.5074,243,82,1,320
BG-42-001029,Metro,Tamil Nadu,Chennai,390.91,680,10,0,14,2,100.0,4,77.79,138,43,70.31,69.49,429,0,30,356,Rehabilitation & Resettlement,58,100.0,0.1629,169,105,0,0
BG-42-001030,Irrigation,Maharashtra,Pune,115.27,73,6,1,2,2,83.2,4,67.38,15,37,85.85,83.62,55,2,50,43,Award,51,90.91,0.4297,220,34,0,0
BG-42-001031,Railway,Karnataka,Belagavi,149.9,234,8,0,4,2,81.49,3,54.31,65,58,39.13,41.83,84,5,54,162,Compensation,58,78.31,0.476,111,53,0,0
BG-42-001032,Highway,Madhya Pradesh,Bhopal,83.18,198,6,1,3,2,74.12,3,100.0,0,0,100.0,100.0,197,3,78,122,Rehabilitation & Resettlement,67,100.0,0.2108,143,36,0,0
BG-42-001033,Irrigation,Rajasthan,Kota,46.09,108,6,1,2,0,100.0,1,78.18,17,0,65.11,50.81,62,0,26,110,Award,77,100.0,0.5344,156,38,1,224
BG-42-001034,Metro,Karnataka,Kalaburagi,32.57,105,2,1,2,2,78.9,4,62.96,25,58,82.9,82.23,83,1,76,221,Possession,127,84.58,0.5258,7,33,1,170
BG-42-001035,Power Transmission,Uttar Pradesh,Lucknow,235.93,446,9,1,7,2,100.0,4,25.96,212,75,20.33,14.81,86,1,14,224,Award,60,27.25,0.5436,354,107,1,254
BG-42-001036,Irrigation,Karnataka,Belagavi,38.22,3,4,1,4,2,69.59,3,62.22,1,48,59.1,48.43,2,5,72,72,Compensation,88,92.92,0.4896,104,75,1,214
BG-42-001037,Metro,Uttar Pradesh,Kanpur Nagar,155.51,203,6,2,5,2,38.69,8,14.23,163,76,32.5,34.69,62,6,70,168,Objections,99,35.61,0.7718,28,51,1,284
BG-42-001038,Metro,Karnataka,Mysuru,119.44,312,6,0,3,1,85.67,4,39.67,123,22,27.73,23.09,82,0,0,191,Award,36,76.45,0.1019,257,33,0,0
BG-42-001039,Industrial Corridor,Rajasthan,Kota,178.44,430,5,1,4,2,59.94,6,1.07,260,111,19.22,13.33,81,5,64,335,Award,212,0.0,0.4792,333,65,1,357
BG-42-001040,Power Transmission,Rajasthan,Kota,56.73,106,6,0,3,0,81.63,3,22.53,46,80,11.85,12.44,11,1,27,79,Survey,150,26.73,0.2537,193,40,1,254
BG-42-001041,Irrigation,Gujarat,Vadodara,45.49,114,4,0,4,1,91.45,3,33.86,71,81,16.78,21.06,19,1,9,127,Survey,40,31.59,0.1223,237,57,0,0
BG-42-001042,Railway,Uttar Pradesh,Lucknow,115.9,128,6,0,0,1,98.48,1,60.47,36,0,80.34,69.58,99,2,26,68,Compensation,170,100.0,0.5093,232,14,0,0
BG-42-001043,Power Transmission,Tamil Nadu,Madurai,67.77,117,5,0,6,0,81.19,5,37.78,63,74,41.76,41.42,44,2,23,145,Compensation,140,39.01,0.1858,474,85,0,0
BG-42-001044,Railway,Karnataka,Mysuru,31.98,102,4,1,3,2,95.2,1,100.0,0,27,61.74,70.98,60,5,71,121,Compensation,117,100.0,0.3579,168,76,0,0
BG-42-001045,Industrial Corridor,Karnataka,Mysuru,403.76,345,11,2,8,6,69.36,6,15.92,211,93,2.85,2.14,9,2,57,202,Notification,143,0.0,0.3774,200,128,1,403
BG-42-001046,Power Transmission,Uttar Pradesh,Agra,45.46,77,3,0,2,3,100.0,1,76.57,17,25,55.09,52.2,40,0,0,138,Objections,16,45.84,0.4188,180,44,0,0
BG-42-001047,Irrigation,Uttar Pradesh,Lucknow,38.67,45,4,0,2,1,87.13,0,10.38,27,65,6.25,2.75,3,4,67,70,Survey,81,42.2,0.3669,232,21,1,338
BG-42-001048,Metro,Gujarat,Surat,70.55,197,5,1,4,0,78.14,3,40.01,103,68,56.41,38.29,103,1,28,193,Rehabilitation & Resettlement,41,71.71,0.8638,7,121,0,0
BG-42-001049,Railway,Maharashtra,Nashik,233.29,503,7,2,4,2,97.98,3,71.8,122,30,96.85,80.01,452,3,48,281,Rehabilitation & Resettlement,88,100.0,0.1626,92,72,0,0
BG-42-001050,Highway,Tamil Nadu,Chennai,15.13,46,4,0,2,0,87.43,5,30.29,23,74,34.1,39.79,14,0,7,49,Objections,81,22.35,0.3985,12,31,0,0
BG-42-001051,Highway,Telangana,Karimnagar,218.31,321,7,0,6,4,71.91,5,72.02,77,19,69.14,83.01,218,3,52,211,Compensation,63,94.92,0.4342,305,92,0,0
BG-42-001052,Railway,Madhya Pradesh,Indore,41.3,52,3,0,0,0,88.63,1,6.94,42,75,1.9,12.69,1,2,50,69,Survey,47,3.83,0.0582,28,26,0,0
BG-42-001053,Irrigation,Madhya Pradesh,Jabalpur,105.81,159,7,0,3,1,82.69,2,0.0,99,70,0.0,13.31,0,3,39,137,Objections,86,7.47,0.5722,256,41,1,225
BG-42-001054,Railway,Tamil Nadu,Coimbatore,49.86,115,6,1,2,1,96.48,0,22.01,51,72,36.55,32.06,39,0,41,70,Survey,67,26.82,0.4216,128,95,0,0
BG-42-001055,Railway,Karnataka,Kalaburagi,421.38,323,10,4,2,3,61.2,6,0.0,228,106,27.41,24.32,85,5,126,127,Objections,209,19.96,0.2598,143,116,1,511
BG-42-001056,Power Transmission,Karnataka,Belagavi,94.6,257,6,2,3,3,56.42,4,17.46,145,104,0.0,0.0,0,2,48,177,Compensation,117,52.86,0.4146,86,60,1,228
BG-42-001057,Highway,Karnataka,Mysuru,48.6,67,4,3,1,2,86.98,0,78.71,11,39,65.63,55.23,42,2,88,84,Possession,82,97.43,0.4185,32,84,1,255
BG-42-001058,Highway,Madhya Pradesh,Gwalior,67.3,185,4,0,4,1,70.95,4,16.62,96,21,0.0,4.13,0,0,0,189,Survey,23,7.29,0.521,522,43,0,0
BG-42-001059,Irrigation,Madhya Pradesh,Gwalior,91.99,99,7,0,6,2,81.75,4,89.29,7,59,56.57,49.03,50,2,14,96,Compensation,41,99.79,0.4626,230,53,0,0
BG-42-001060,Highway,Telangana,Nizamabad,98.71,225,6,1,2,3,63.61,7,72.5,52,22,57.03,50.71,124,0,34,129,Compensation,47,68.1,0.4999,237,55,1,154
BG-42-001061,Railway,Gujarat,Ahmedabad,121.63,227,4,1,3,0,93.92,3,91.26,14,0,83.55,79.1,182,2,71,208,Possession,52,100.0,0.4755,186,70,0,0
BG-42-001062,Industrial Corridor,Tamil Nadu,Madurai,85.53,43,7,2,0,0,100.0,2,42.57,22,81,81.95,87.27,35,2,28,69,Compensation,105,68.44,0.5868,157,54,0,0
BG-42-001063,Highway,Uttar Pradesh,Varanasi,28.45,69,5,0,0,0,88.01,2,52.89,28,58,33.38,31.5,22,1,36,48,Objections,35,62.27,0.5399,151,2,0,0
BG-42-001064,Railway,Telangana,Warangal,65.22,104,6,1,4,0,94.61,1,83.11,10,18,91.58,84.88,93,2,67,129,Compensation,71,100.0,0.2153,76,44,0,0
BG-42-001065,Highway,Telangana,Hyderabad,139.12,209,3,2,6,2,65.71,9,54.83,72,29,61.02,59.17,124,3,46,295,Objections,86,35.15,0.558,284,89,1,319
BG-42-001066,Railway,Rajasthan,Kota,50.1,57,5,2,1,4,73.25,5,100.0,0,20,96.88,100.0,51,1,16,43,Possession,116,100.0,0.7156,14,31,0,0
BG-42-001067,Irrigation,Telangana,Karimnagar,146.68,276,8,4,7,0,71.38,6,13.93,215,87,29.36,22.52,80,2,64,211,Award,107,45.98,0.3541,222,96,1,442
BG-42-001068,Metro,Tamil Nadu,Coimbatore,87.83,207,6,1,1,1,72.75,4,73.64,33,32,42.33,32.5,77,2,25,148,Compensation,191,81.11,0.4041,93,92,0,0
BG-42-001069,Railway,Uttar Pradesh,Kanpur Nagar,71.94,164,5,2,1,3,65.45,4,0.0,91,96,0.0,0.0,0,2,6,122,Notification,144,0.0,0.3912,7,69,1,303
BG-42-001070,Railway,Telangana,Hyderabad,222.59,466,9,2,10,4,75.77,7,30.36,205,36,46.11,59.89,206,4,86,244,Award,90,37.48,0.4389,186,169,1,448
BG-42-001071,Irrigation,Uttar Pradesh,Varanasi,21.32,3,4,2,0,2,94.0,1,63.8,1,34,77.67,69.67,2,0,22,14,Possession,135,87.98,0.1444,134,136,0,0
BG-42-001072,Highway,Telangana,Karimnagar,49.89,128,6,0,3,0,89.87,5,48.43,47,38,73.7,71.84,94,2,23,127,Compensation,50,56.43,0.4448,92,48,0,0
BG-42-001073,Irrigation,Uttar Pradesh,Agra,229.51,280,8,1,4,2,80.65,5,31.47,129,63,63.24,46.13,156,2,53,178,Award,99,34.86,0.2113,228,45,0,0
BG-42-001074,Railway,Tamil Nadu,Coimbatore,370.2,565,10,3,7,3,91.93,4,80.31,93,36,100.0,100.0,502,3,64,259,Possession,115,100.0,0.2272,161,90,0,0
BG-42-001075,Irrigation,Karnataka,Bengaluru Urban,533.15,569,12,2,9,1,70.97,7,58.23,180,19,52.53,45.82,291,3,79,262,Rehabilitation & Resettlement,115,66.77,0.5473,210,91,0,0
BG-42-001076,Railway,Rajasthan,Jodhpur,89.15,120,5,1,6,2,78.49,2,22.65,54,61,4.5,6.4,5,1,37,127,Objections,149,22.36,0.2458,250,82,0,0
BG-42-001077,Highway,Uttar Pradesh,Agra,123.51,148,5,0,2,0,90.51,2,88.62,14,9,61.42,58.68,88,3,25,137,Compensation,133,91.43,0.2657,189,25,0,0
BG-42-001078,Metro,Tamil Nadu,Chennai,164.67,338,7,1,6,0,74.35,6,51.75,113,44,60.55,52.65,187,1,46,226,Award,96,57.66,0.4425,248,71,0,0
BG-42-001079,Highway,Gujarat,Ahmedabad,237.47,428,9,0,2,0,95.29,2,52.33,175,62,41.05,44.53,164,4,76,183,Compensation,64,49.56,0.956,134,46,0,0
BG-42-001080,Power Transmission,Maharashtra,Thane,110.0,181,7,2,3,0,85.03,3,21.89,127,90,7.18,0.4,13,3,56,162,Objections,91,21.52,0.525,7,78,1,244
BG-42-001081,Industrial Corridor,Maharashtra,Nagpur,179.63,135,8,2,4,2,82.12,2,27.48,68,123,10.65,16.36,13,1,65,104,Objections,67,13.88,0.7483,113,69,1,217
BG-42-001082,Industrial Corridor,Madhya Pradesh,Bhopal,123.7,121,6,0,3,2,94.57,3,96.69,3,0,88.78,100.0,105,1,26,68,Possession,16,100.0,0.712,44,29,1,99
BG-42-001083,Highway,Gujarat,Ahmedabad,130.03,310,6,0,5,1,81.4,5,90.92,19,29,69.28,74.24,193,3,56,238,Possession,88,79.48,0.3279,70,38,1,161
BG-42-001084,Industrial Corridor,Rajasthan,Jodhpur,41.07,100,4,1,4,0,82.36,3,100.0,0,16,100.0,91.28,96,3,51,177,Rehabilitation & Resettlement,108,94.23,0.4743,243,46,0,0
BG-42-001085,Railway,Maharashtra,Nagpur,65.8,146,5,1,1,0,100.0,1,84.59,18,17,74.57,70.78,109,2,8,90,Possession,67,100.0,0.7292,133,20,0,0
BG-42-001086,Irrigation,Rajasthan,Udaipur,56.36,84,3,0,3,2,86.54,2,98.92,1,12,100.0,84.59,77,0,26,130,Rehabilitation & Resettlement,54,90.28,0.547,151,41,0,0
BG-42-001087,Power Transmission,Uttar Pradesh,Agra,33.08,31,4,0,1,2,99.39,1,79.91,4,42,65.5,45.17,18,2,34,39,Rehabilitation & Resettlement,58,96.93,0.5624,110,32,0,0
BG-42-001088,Industrial Corridor,Rajasthan,Jodhpur,22.84,87,7,3,4,7,89.42,3,46.41,36,58,50.87,38.36,40,6,79,94,Rehabilitation & Resettlement,112,94.83,0.9472,30,54,1,273
BG-42-001089,Power Transmission,Maharashtra,Nashik,61.01,106,3,0,2,0,68.12,1,44.18,36,68,67.93,66.39,65,2,41,131,Award,45,85.95,0.2787,224,36,0,0
BG-42-001090,Industrial Corridor,Rajasthan,Udaipur,69.33,97,5,0,0,0,84.74,0,24.43,40,71,51.68,52.37,45,2,41,76,Award,41,56.17,0.8312,246,7,1,184
BG-42-001091,Industrial Corridor,Rajasthan,Udaipur,93.13,207,6,3,5,4,52.41,4,0.0,131,101,2.49,3.03,5,10,152,139,Objections,150,0.0,0.7177,329,80,1,467
BG-42-001092,Highway,Tamil Nadu,Chennai,133.57,190,7,0,5,2,95.84,2,71.9,39,70,95.88,97.76,169,0,6,163,Compensation,34,93.7,0.3587,72,40,1,127
BG-42-001093,Industrial Corridor,Maharashtra,Nagpur,99.53,158,5,1,4,2,67.01,6,52.63,54,32,58.4,57.64,83,2,41,140,Objections,86,60.26,0.172,414,51,1,144
BG-42-001094,Railway,Madhya Pradesh,Jabalpur,69.72,83,6,1,6,4,97.58,1,8.48,62,96,7.98,12.41,6,3,45,147,Objections,49,23.54,0.2328,344,56,1,273
BG-42-001095,Highway,Gujarat,Ahmedabad,41.18,45,4,0,2,0,90.71,0,49.75,21,65,42.65,42.11,19,1,24,85,Compensation,40,64.8,0.3081,26,67,0,0
BG-42-001096,Power Transmission,Rajasthan,Udaipur,172.72,363,5,0,4,1,90.15,1,48.25,120,55,37.19,29.13,121,0,0,272,Award,34,54.26,0.1621,224,44,1,145
BG-42-001097,Highway,Telangana,Warangal,78.93,104,7,1,3,1,62.78,5,16.92,48,72,12.11,16.93,11,0,4,103,Survey,92,0.37,0.5948,322,67,1,294
BG-42-001098,Industrial Corridor,Gujarat,Vadodara,60.52,128,6,0,3,0,78.85,4,65.33,29,37,79.12,68.18,98,2,24,127,Rehabilitation & Resettlement,40,100.0,0.3193,281,49,1,174
BG-42-001099,Highway,Karnataka,Mysuru,73.76,202,4,1,5,3,79.2,4,58.33,59,19,68.21,58.75,129,5,93,197,Rehabilitation & Resettlement,83,63.74,0.4772,119,114,0,0
BG-42-001100,Metro,Uttar Pradesh,Varanasi,47.65,78,4,0,2,1,74.02,0,0.0,61,69,8.15,22.61,6,3,37,71,Survey,89,36.15,0.1124,416,52,1,305
BG-42-001101,Power Transmission,Madhya Pradesh,Gwalior,56.01,45,4,1,0,0,88.28,0,12.06,35,96,29.69,19.45,13,0,17,32,Notification,78,9.45,0.339,235,24,1,156
BG-42-001102,Highway,Tamil Nadu,Coimbatore,54.6,113,3,1,4,3,76.86,6,46.29,43,43,55.57,60.45,59,2,12,124,Objections,46,42.51,0.3127,283,59,1,185
BG-42-001103,Industrial Corridor,Madhya Pradesh,Indore,68.04,69,6,1,1,2,60.17,4,80.84,9,6,70.93,73.5,44,2,44,59,Rehabilitation & Resettlement,80,89.14,0.3061,209,31,0,0
BG-42-001104,Industrial Corridor,Maharashtra,Thane,144.69,331,8,0,5,0,94.37,0,62.39,79,42,42.23,31.16,139,0,24,210,Rehabilitation & Resettlement,128,93.94,0.23,212,35,0,0
BG-42-001105,Power Transmission,Tamil Nadu,Salem,118.59,226,6,1,5,2,62.78,4,0.0,196,81,0.0,19.66,0,1,37,182,Survey,80,0.0,0.5208,327,74,0,0
BG-42-001106,Highway,Tamil Nadu,Salem,295.12,225,9,0,7,1,84.57,1,100.0,0,14,91.76,87.61,186,0,0,167,Rehabilitation & Resettlement,46,100.0,0.6485,70,66,0,0
BG-42-001107,Power Transmission,Rajasthan,Udaipur,225.74,340,8,0,7,1,92.83,3,12.87,206,109,0.0,0.0,0,2,37,215,Survey,63,11.81,0.4589,165,62,1,227
BG-42-001108,Metro,Karnataka,Belagavi,409.58,489,10,2,7,3,88.0,4,30.92,240,68,33.6,28.81,157,4,61,237,Award,174,53.55,0.3151,130,93,1,385
BG-42-001109,Railway,Karnataka,Kalaburagi,133.93,82,5,0,4,0,97.4,2,81.19,9,12,78.41,80.12,59,1,26,54,Possession,58,100.0,0.2522,7,53,0,0
BG-42-001110,Railway,Gujarat,Rajkot,132.22,121,7,2,3,1,77.75,2,4.44,85,73,17.74,10.18,19,2,31,106,Survey,132,17.13,0.6195,165,51,0,0
BG-42-001111,Railway,Tamil Nadu,Chennai,57.98,77,3,2,1,0,94.84,4,24.99,40,61,14.05,0.75,10,0,42,103,Survey,138,29.16,0.1551,355,35,1,262
BG-42-001112,Metro,Madhya Pradesh,Jabalpur,165.8,170,8,0,5,2,47.36,7,3.65,142,75,0.0,3.36,0,1,43,120,Award,29,12.48,0.2419,79,55,1,256
BG-42-001113,Highway,Telangana,Hyderabad,50.66,79,3,0,0,0,94.87,0,61.92,20,9,57.8,45.77,40,3,41,80,Compensation,38,81.8,0.4583,182,21,0,0
BG-42-001114,Railway,Tamil Nadu,Madurai,26.41,92,2,3,1,4,65.71,4,62.49,31,67,100.0,86.35,89,2,42,148,Possession,156,88.64,0.1932,165,44,1,331
BG-42-001115,Industrial Corridor,Rajasthan,Jodhpur,290.34,440,9,1,8,1,84.01,6,79.1,85,21,100.0,92.89,391,4,36,239,Possession,135,100.0,0.3978,85,108,0,0
BG-42-001116,Metro,Tamil Nadu,Coimbatore,31.52,112,4,0,3,0,81.96,3,11.74,65,86,4.89,21.77,5,1,63,131,Notification,21,0.0,0.2309,401,32,0,0
BG-42-001117,Highway,Tamil Nadu,Salem,121.64,172,6,3,3,4,67.29,8,0.0,148,108,0.0,0.0,0,4,85,109,Survey,135,5.46,0.5144,87,89,1,396
BG-42-001118,Railway,Gujarat,Vadodara,42.34,112,3,2,4,2,75.72,3,55.29,31,60,58.05,69.38,58,0,18,188,Rehabilitation & Resettlement,53,78.32,0.6181,60,58,0,0
BG-42-001119,Metro,Tamil Nadu,Madurai,210.89,288,8,0,3,3,54.64,7,3.55,211,78,22.2,19.23,56,0,0,137,Objections,75,6.55,0.0766,379,53,0,0
BG-42-001120,Industrial Corridor,Karnataka,Kalaburagi,235.18,560,8,1,6,2,75.9,6,94.32,30,30,85.77,84.43,424,2,20,291,Possession,49,100.0,0.4232,95,77,1,232
BG-42-001121,Irrigation,Tamil Nadu,Chennai,130.76,90,8,2,5,1,67.75,3,66.29,23,60,60.92,60.72,54,3,74,103,Compensation,72,75.12,0.3881,179,120,1,209
BG-42-001122,Industrial Corridor,Madhya Pradesh,Jabalpur,232.08,376,8,2,4,1,56.25,6,22.74,206,81,0.0,0.0,0,5,90,178,Survey,83,12.27,0.6261,106,58,1,346
BG-42-001123,Industrial Corridor,Tamil Nadu,Chennai,86.13,96,5,4,7,4,73.28,4,12.75,55,73,45.16,43.35,41,5,87,90,Rehabilitation & Resettlement,148,46.39,0.3964,7,94,1,431
BG-42-001124,Highway,Tamil Nadu,Chennai,511.5,637,10,1,6,1,93.87,3,9.11,359,106,44.77,47.14,263,4,71,263,Survey,70,22.6,0.5542,278,78,0,0
BG-42-001125,Irrigation,Gujarat,Ahmedabad,155.54,268,5,0,8,2,99.85,5,88.54,29,4,93.81,93.45,244,0,20,257,Award,43,87.23,0.2043,340,55,0,0
BG-42-001126,Railway,Maharashtra,Nagpur,41.66,90,5,0,4,2,100.0,2,70.24,19,47,62.12,55.01,50,2,38,120,Compensation,85,100.0,0.5284,42,50,0,0
BG-42-001127,Railway,Tamil Nadu,Madurai,90.53,234,7,1,6,4,88.07,0,59.4,79,51,55.67,61.25,115,0,48,165,Award,84,73.31,0.1473,253,49,1,305
BG-42-001128,Highway,Karnataka,Kalaburagi,75.79,91,4,1,3,2,63.08,5,55.26,27,30,65.8,48.31,59,5,69,115,Compensation,110,84.16,0.3241,270,72,0,0
BG-42-001129,Highway,Madhya Pradesh,Indore,70.08,115,5,1,3,0,99.12,0,77.95,24,34,65.04,68.16,72,1,1,138,Compensation,106,100.0,0.3505,74,44,0,0
BG-42-001130,Power Transmission,Madhya Pradesh,Gwalior,22.74,114,3,0,1,0,95.83,0,91.86,6,3,78.87,80.18,86,2,40,124,Possession,84,100.0,0.2101,190,43,1,85
BG-42-001131,Highway,Telangana,Warangal,116.69,182,7,1,5,2,91.37,5,84.16,23,13,100.0,98.65,182,2,34,145,Possession,66,100.0,0.6285,285,139,1,206
BG-42-001132,Railway,Karnataka,Bengaluru Urban,28.26,118,5,0,5,0,90.33,1,8.97,69,103,37.48,44.76,43,1,20,151,Award,46,19.08,0.3791,300,36,0,0
BG-42-001133,Highway,Rajasthan,Jaipur,11.36,43,1,2,2,2,86.83,3,0.93,39,72,0.55,1.67,0,1,45,149,Survey,72,13.0,0.3559,184,40,0,0
BG-42-001134,Irrigation,Gujarat,Ahmedabad,65.03,94,6,0,3,3,98.5,0,100.0,0,7,89.1,64.41,82,0,0,71,Rehabilitation & Resettlement,22,100.0,0.308,90,92,0,0
BG-42-001135,Power Transmission,Telangana,Warangal,46.77,107,5,2,3,5,73.18,0,77.22,15,51,69.86,74.35,72,2,19,107,Possession,275,100.0,0.2878,218,47,1,259
BG-42-001136,Irrigation,Karnataka,Mysuru,42.98,48,4,1,4,0,61.19,4,43.43,17,57,20.62,18.71,10,1,42,59,Objections,115,45.71,0.4521,361,39,1,192
BG-42-001137,Power Transmission,Gujarat,Rajkot,8.0,3,2,0,2,0,82.76,1,71.21,1,13,98.95,97.97,3,0,12,4,Award,114,92.22,0.3567,52,61,0,0
BG-42-001138,Irrigation,Karnataka,Bengaluru Urban,43.35,143,4,0,0,2,52.42,2,40.75,72,63,36.28,36.26,47,1,49,115,Award,49,59.92,0.3698,280,9,1,135
BG-42-001139,Metro,Rajasthan,Jodhpur,74.52,82,5,3,4,2,64.02,5,0.0,55,91,0.04,0.0,0,7,129,76,Notification,171,0.0,0.6527,188,71,1,380
BG-42-001140,Highway,Madhya Pradesh,Gwalior,51.56,37,4,0,1,2,100.0,1,68.41,11,24,100.0,88.96,35,1,25,35,Compensation,97,98.41,0.1911,7,18,0,0
BG-42-001141,Railway,Maharashtra,Pune,116.73,179,5,1,4,1,88.23,2,0.0,162,53,0.0,0.0,0,2,17,159,Objections,208,0.0,0.6921,98,51,1,384
BG-42-001142,Railway,Karnataka,Mysuru,260.9,347,7,1,4,1,79.75,3,86.52,32,39,100.0,100.0,338,4,98,233,Rehabilitation & Resettlement,57,100.0,0.6308,214,63,0,0
BG-42-001143,Industrial Corridor,Telangana,Hyderabad,129.42,124,8,0,0,0,92.72,2,82.19,13,31,79.53,77.3,92,0,0,67,Rehabilitation & Resettlement,68,100.0,0.3264,7,48,0,0
BG-42-001144,Highway,Maharashtra,Nagpur,194.63,210,8,3,7,1,67.03,4,69.2,40,57,59.37,58.75,117,4,76,158,Rehabilitation & Resettlement,145,96.08,0.4287,167,92,1,356
BG-42-001145,Highway,Gujarat,Rajkot,207.95,369,10,1,7,1,85.28,6,72.71,90,15,66.65,70.04,236,2,20,163,Award,100,78.23,0.1289,140,68,0,0
BG-42-001146,Industrial Corridor,Rajasthan,Jaipur,37.9,32,5,2,3,1,59.98,3,0.0,21,75,26.26,22.42,7,9,131,17,Objections,180,11.72,0.7247,99,58,1,352
BG-42-001147,Highway,Tamil Nadu,Coimbatore,121.67,258,7,1,3,1,88.31,2,79.09,36,36,66.12,72.89,170,0,19,145,Rehabilitation & Resettlement,48,99.88,0.0492,205,38,0,0
BG-42-001148,Highway,Telangana,Warangal,189.83,216,6,1,6,0,65.5,4,40.32,90,61,65.9,65.7,130,3,37,192,Rehabilitation & Resettlement,85,90.64,0.2624,10,65,0,0
BG-42-001149,Highway,Telangana,Karimnagar,60.41,192,5,1,5,1,73.51,3,46.16,79,88,25.66,14.77,47,3,32,213,Award,67,30.81,0.3615,279,71,0,0
BG-42-001150,Industrial Corridor,Tamil Nadu,Salem,45.49,53,5,0,3,1,80.86,4,100.0,0,16,49.55,44.91,23,2,25,72,Possession,68,98.14,0.033,155,26,0,0
BG-42-001151,Highway,Maharashtra,Pune,130.89,166,6,1,3,0,81.68,2,15.57,91,62,14.71,9.54,24,1,28,154,Survey,88,14.53,0.661,113,89,1,280
BG-42-001152,Highway,Karnataka,Mysuru,26.17,109,3,2,3,1,89.58,3,75.64,20,17,86.14,84.67,84,2,56,134,Possession,87,100.0,0.7784,217,75,0,0
BG-42-001153,Highway,Maharashtra,Thane,35.86,132,5,0,3,0,64.21,5,0.0,96,90,0.0,0.0,0,1,29,123,Survey,74,38.6,0.196,157,38,0,0
BG-42-001154,Power Transmission,Madhya Pradesh,Bhopal,50.23,122,5,2,6,3,66.79,5,0.0,73,107,6.49,18.82,8,2,37,111,Survey,67,0.0,0.3703,410,90,0,0
BG-42-001155,Highway,Rajasthan,Udaipur,122.78,131,5,0,6,1,87.51,5,93.72,6,30,99.55,100.0,117,1,7,133,Compensation,26,100.0,0.2149,297,77,0,0
BG-42-001156,Highway,Gujarat,Ahmedabad,102.02,245,6,1,8,2,97.06,4,0.0,149,97,0.0,0.0,0,3,77,236,Notification,151,0.0,0.1867,153,62,1,370
BG-42-001157,Irrigation,Karnataka,Belagavi,195.57,182,8,1,3,1,86.79,0,0.0,108,79,3.7,2.5,6,4,37,97,Notification,89,10.19,0.4509,280,34,0,0
BG-42-001158,Irrigation,Telangana,Karimnagar,40.96,64,4,0,5,1,90.04,2,0.0,60,77,12.15,17.87,7,2,45,86,Notification,43,11.86,0.2672,208,60,1,215
BG-42-001159,Highway,Gujarat,Vadodara,39.24,81,3,1,5,3,89.91,7,67.72,18,14,71.02,56.8,53,1,14,119,Award,48,53.16,0.3117,292,44,0,0
BG-42-001160,Highway,Telangana,Karimnagar,130.21,325,7,0,7,1,100.0,3,57.06,127,61,84.2,84.66,249,0,13,238,Rehabilitation & Resettlement,31,63.56,0.4469,25,74,0,0
BG-42-001161,Highway,Uttar Pradesh,Varanasi,45.2,122,1,0,3,1,76.41,3,0.0,95,86,0.0,0.0,0,2,56,448,Notification,99,0.0,0.6639,377,26,1,369
BG-42-001162,Industrial Corridor,Gujarat,Ahmedabad,52.84,123,5,0,1,0,100.0,2,65.39,37,0,93.9,99.1,109,1,20,95,Compensation,60,72.63,0.1148,268,107,0,0
BG-42-001163,Highway,Rajasthan,Kota,19.39,69,5,3,3,4,76.99,5,65.57,22,58,66.94,58.05,43,6,111,78,Rehabilitation & Resettlement,122,99.42,0.6916,334,83,0,0
